"type","id","title","description","recipe_type","item_type","category","ingredients","rewards","recipes_used_in","recipes_created_by","keywords","wiki_path"
"item","Bulrush_Seed","Bulrush Seed","A seed that can be planted to grow bulrushes.",,"","","","","","","be; bulrush; bulrushes; can; grow; planted; seed; that; to","items/bulrush_seed.md"
"item","bunkbed","bunk bed","A bed with two tiers, designed for multiple occupants.",,"","","","","","","bed; bunk; bunkbed; designed; for; multiple; occupants; tiers; two; with","items/bunkbed.md"
"item","Burdock_Root","Burdock Root","The root of a burdock plant, often used for medicinal purposes.",,"","","","","","","burdock; for; medicinal; of; often; plant; purposes; root; the; used","items/burdock_root.md"
"item","Burdock_Root_Seed","Burdock Root Seed","A seed that can be planted to grow burdock roots.",,"","","","","","","be; burdock; can; grow; planted; root; roots; seed; that; to","items/burdock_root_seed.md"
"item","provision_jewelry_turq_stud_earring","Calumet Turquoise Earrings","Lavish gold studs with claw set turquoise stones.",,"","","","","","","calumet; claw; earring; earrings; gold; jewelry; lavish; provision; set; stones; stud; studs; turq; turquoise; with","items/provision_jewelry_turq_stud_earring.md"
"item","camera","Camera","A device used to capture photographs.",,"","","","","","","camera; capture; device; photographs; to; used","items/camera.md"
"item","flag","Camp Flag","A colorful and distinctive flag used to mark and identify a campsite or specific location.",,"","","","","","","and; camp; campsite; colorful; distinctive; flag; identify; location; mark; or; specific; to; used","items/flag.md"
"item","token","Camp License","A license for setting up a camp.",,"","","","","","","camp; for; license; setting; token; up","items/token.md"
"item","campfire","Campfire","A fire pit used for cooking and warmth during camping.",,"","","","","","campfire","and; campfire; camping; cooking; during; fire; for; pit; used; warmth","items/campfire.md"
"item","candlea","Candle","A wax candle that provides light.",,"","","","","","","candle; candlea; light; provides; that; wax","items/candlea.md"
"item","cane","Cane","A walking stick for support and stability.",,"","","","","","","and; cane; for; stability; stick; support; walking","items/cane.md"
"item","tent4","Canvas Shade","A canvas shade for shelter.",,"","","","","","","canvas; for; shade; shelter; tent4","items/tent4.md"
"item","provision_capitale","Capitale","Capitale. very valuable.",,"","","","","","","capitale; provision; valuable; very","items/provision_capitale.md"
"item","consumable_caramel","Caramel","Sweet and sticky caramel.",,"","","","","","","and; caramel; consumable; sticky; sweet","items/consumable_caramel.md"
"item","cardinal_c","Cardinal bird","A small, colorful bird known for its distinctive crest.",,"","","","","","","bird; cardinal; colorful; crest; distinctive; for; its; known; small","items/cardinal_c.md"
"item","Cardinal_Flower","Cardinal Flower","A vibrant red flower often found near water.",,"","","","","","","cardinal; flower; found; near; often; red; vibrant; water","items/cardinal_flower.md"
"item","Cardinal_Flower_Seed","Cardinal Flower Seed","A seed that can be planted to grow Cardinal Flowers.",,"","","","","","","be; can; cardinal; flower; flowers; grow; planted; seed; that; to","items/cardinal_flower_seed.md"
"item","carrots","Carrot","An orange root vegetable commonly used in cooking.",,"","","","","bird_stew; bird_stew_2; veggie_stew","","an; bird; birdstew; carrot; carrots; commonly; cooking; in; orange; root; stew; used; vegetable; veggie; vegstew","items/carrots.md"
"item","cedarwaxwing_c","Cedar waxwing","A medium-sized bird with a distinctive crest and red tips on its wings.",,"","","","","","","and; bird; cedar; cedarwaxwing; crest; distinctive; its; medium; on; red; sized; tips; waxwing; wings; with","items/cedarwaxwing_c.md"
"item","collector_fossil_cephalopod","Cephalopod Fossil","A common cephalopod fossil. Slightly damaged and brittle.",,"","","","","","","and; brittle; cephalopod; collector; common; damaged; fossil; slightly","items/collector_fossil_cephalopod.md"
"item","Chanterelles","Chanterelles","A type of edible mushroom with a fruity aroma.",,"","","","","","","aroma; chanterelles; edible; fruity; mushroom; of; type; with","items/chanterelles.md"
"item","consumable_herb_chanterelles","Chanterelles","A bundle of Chanterelle mushrooms.",,"","","","","","","bundle; chanterelle; chanterelles; consumable; herb; mushrooms; of","items/consumable_herb_chanterelles.md"
"item","Chanterelles_Seed","Chanterelles Seed","A seed that can be planted to grow Chanterelles mushrooms.",,"","","","","","","be; can; chanterelles; grow; mushrooms; planted; seed; that; to","items/chanterelles_seed.md"
"item","char","Char","A type of fish commonly found in cold, deep lakes and rivers.",,"","","","","","","and; char; cold; commonly; deep; fish; found; in; lakes; of; rivers; type","items/char.md"
"item","p_baitCheese01x","Cheese Bait","A soft cheese bait, favored by fish with a strong sense of smell like catfish.",,"","","","","","","bait; baitcheese01x; by; catfish; cheese; favored; fish; like; of; sense; smell; soft; strong; with","items/p_baitcheese01x.md"
"item","cheesecake","Cheesecake","A tasty cheesecake.",,"","","","","","","cheesecake; tasty","items/cheesecake.md"
"item","provision_hrlm_comb_cherrywood","Cherrywood Comb","A exquisite cheerywood comb.",,"","","","","","","cheerywood; cherrywood; comb; exquisite; hrlm; provision","items/provision_hrlm_comb_cherrywood.md"
"item","chestc","Chest C","A storage container used to store items securely.",,"","","","","","","chest; chestc; container; items; securely; storage; store; to; used","items/chestc.md"
"item","chewingtobacco","Chewing Tobacco","A form of tobacco that is chewed rather than smoked.",,"","","","","","","chewed; chewing; chewingtobacco; form; is; of; rather; smoked; than; that; tobacco","items/chewingtobacco.md"
"item","chickenf","Chicken feather","A feather obtained from a chicken.",,"","","","","","","chicken; chickenf; feather; from; obtained","items/chickenf.md"
"item","chickenheart","Chicken heart","The internal organ of a chicken.",,"","","","","","","chicken; chickenheart; heart; internal; of; organ; the","items/chickenheart.md"
"item","consumable_chickenpie","Chicken Pie","A delicious pie made with chicken.",,"","","","","","","chicken; chickenpie; consumable; delicious; made; pie; with","items/consumable_chickenpie.md"
"item","chipmunk_c","Chipmunk","A small, striped rodent known for its burrowing habits.",,"","","","","","","burrowing; chipmunk; for; habits; its; known; rodent; small; striped","items/chipmunk_c.md"
"item","provision_arrowhead_chipped","Chipped Arrowhead","A hurriedly made arrowhead made from chiseled flint.",,"","","","","","","arrowhead; chipped; chiseled; flint; from; hurriedly; made; provision","items/provision_arrowhead_chipped.md"
"item","Choc_Daisy","Choc Daisy","A beautiful Choc Daisy.",,"","","","","","","beautiful; choc; daisy","items/choc_daisy.md"
"item","Choc_Daisy_Seed","Choc Daisy Seed","A seed to grow Choc Daisies.",,"","","","","","","choc; daisies; daisy; grow; seed; to","items/choc_daisy_seed.md"
"item","consumable_chocolate","Chocolate Bar","A delicious chocolate bar.",,"","","","","","","bar; chocolate; consumable; delicious","items/consumable_chocolate.md"
"item","chococake","Chocolate Cake","A tasty chocolate cake.",,"","","","","","","cake; chococake; chocolate; tasty","items/chococake.md"
"item","consumable_chocolatecake","Chocolate Cake","A tasty chocolate cake.",,"","","","","","","cake; chocolate; chocolatecake; consumable; tasty","items/consumable_chocolatecake.md"
"item","consumable_chocolatecoffee","Chocolate Coffee","A chocolate flaverd coffee drink.",,"","","","","","","chocolate; chocolatecoffee; coffee; consumable; drink; flaverd","items/consumable_chocolatecoffee.md"
"item","cigarettefilter","Cig Filter","A filter for cigarettes.",,"","","","","","","cig; cigarettefilter; cigarettes; filter; for","items/cigarettefilter.md"
"item","cigar","Cigar","A fine cigar for relaxing.",,"","","","","","cigar","cigar; fine; for; relaxing","items/cigar.md"
"item","provision_ro_flower_cigar","Cigar Orchid","The Cigar Orchid can be identified by the inflorescence which can produce around five hundred bright yellow flowers with purple and brown markings.",,"","","","","","","and; around; be; bright; brown; by; can; cigar; five; flower; flowers; hundred; identified; inflorescence; markings; orchid; produce; provision; purple; ro; the; which; with; yellow","items/provision_ro_flower_cigar.md"
"item","cigarette","Cigarette","A cigarette for a quick smoke.",,"","","","","","cigarette","cigarette; for; quick; smoke","items/cigarette.md"
"item","provision_ro_flower_clamshell","Clamshell Orchid","The Clamshell Orchid can be identified by the deep purple and white petals with yellow streaks, and thin leaves.",,"","","","","","","and; be; by; can; clamshell; deep; flower; identified; leaves; orchid; petals; provision; purple; ro; streaks; the; thin; white; with; yellow","items/provision_ro_flower_clamshell.md"
"item","guitar","Classic Guitar","A traditional six-string guitar.",,"","","","","","","classic; guitar; six; string; traditional","items/guitar.md"
"item","clay","Clay","A block of clay for crafting.",,"","","","","","","block; clay; crafting; for; of","items/clay.md"
"item","cleanser","Cleanser","A cleanser for various uses.",,"","","","","","","cleanser; for; uses; various","items/cleanser.md"
"item","cloth","Cloth","Simple cloth with many uses.",,"","","","","bedroll; tent","cloth","bedroll; cloth; many; simple; tent; uses; with","items/cloth.md"
"item","cloth_bench","Cloth Bench","A bench made of cloth material.",,"","","","","","","bench; cloth; made; material; of","items/cloth_bench.md"
"item","clothbench","Cloth Bench","A bench made of cloth material.",,"","","","","","","bench; cloth; clothbench; made; material; of","items/clothbench.md"
"item","clothes_line","Clothes Line","A line for hanging clothes.",,"","","","","","","clothes; for; hanging; line","items/clothes_line.md"
"item","clothesline","Clothes Line","A line for hanging clothes.",,"","","","","","","clothes; clothesline; for; hanging; line","items/clothesline.md"
"item","coal","Coal","A chunk of coal for fuel.",,"","","","","campfire","","campfire; chunk; coal; for; fuel; of","items/coal.md"
"item","cocoa","Cocoa","Cocoa beans for making chocolate.",,"","","","","","","beans; chocolate; cocoa; for; making","items/cocoa.md"
"item","cocoaseeds","Cocoa Seeds","Seeds to grow cocoa plants.",,"","","","","","","cocoa; cocoaseeds; grow; plants; seeds; to","items/cocoaseeds.md"
"item","consumable_coffee","Coffee","A warm cup of coffee.",,"","","","","","","coffee; consumable; cup; of; warm","items/consumable_coffee.md"
"item","coffeebeans","Coffee Beans","Coffee beans for making that beautiful brew.",,"","","","","","","beans; beautiful; brew; coffee; coffeebeans; for; making; that","items/coffeebeans.md"
"item","consumable_coffeecake","Coffee Cake","A delicious coffee cake.",,"","","","","","","cake; coffee; coffeecake; consumable; delicious","items/consumable_coffeecake.md"
"item","coffeefilter","Coffee Filter","A simple coffee filter.",,"","","","","","","coffee; coffeefilter; filter; simple","items/coffeefilter.md"
"item","undertaker1","Coffin","A wooden coffin.",,"","","","","","","coffin; undertaker1; wooden","items/undertaker1.md"
"item","coffindecor","Coffin Decor","Decorations for a coffin.",,"","","","","","","coffin; coffindecor; decor; decorations; for","items/coffindecor.md"
"item","money_coin","Coin","A simple metal coin",,"","","","","","","coin; metal; money; simple","items/money_coin.md"
"item","money_coinpurse","Coin Purse","A small coin purse.",,"","","","","","","coin; coinpurse; money; purse; small","items/money_coinpurse.md"
"item","loonb","Common loon beak","The beak of a common loon bird",,"","","","","","","beak; bird; common; loon; loonb; of; the","items/loonb.md"
"item","loonf","Common loon feather","A beautiful feather from a common loon bird",,"","","","","","","beautiful; bird; common; feather; from; loon; loonf","items/loonf.md"
"item","collector_fossil_pet_wood","Common Petrified Wood Fossil","A common chunk of wood turned to stone over the years.",,"","","","","","","chunk; collector; common; fossil; of; over; pet; petrified; stone; the; to; turned; wood; years","items/collector_fossil_pet_wood.md"
"item","sparrow0_c","Common Sparrow","A common sparrow",,"","","","","","","common; sparrow; sparrow0","items/sparrow0_c.md"
"item","condenser","Condenser","A device used to condense substances.",,"","","","","","","condense; condenser; device; substances; to; used","items/condenser.md"
"item","condorb","Condor beak","A beak from a condor bird.",,"","","","","","","beak; bird; condor; condorb; from","items/condorb.md"
